client_id	path	sentence	up_votes	down_votes	age	gender	accent	locale	segment
95b93db933f91dbbb7ff107437ea7faac2d2c9919a8a99606c5a9315f7c2547e22dbcc40bb3fb5a2bb9ca817000ed6612778c0e08bf3e924bb8500ffb2a6c746	common_voice_ru_22112698.mp3	один	3	0	thirties	female		ru	Singleword Benchmark
95b93db933f91dbbb7ff107437ea7faac2d2c9919a8a99606c5a9315f7c2547e22dbcc40bb3fb5a2bb9ca817000ed6612778c0e08bf3e924bb8500ffb2a6c746	common_voice_ru_22112700.mp3	да	2	0	thirties	female		ru	Singleword Benchmark
95b93db933f91dbbb7ff107437ea7faac2d2c9919a8a99606c5a9315f7c2547e22dbcc40bb3fb5a2bb9ca817000ed6612778c0e08bf3e924bb8500ffb2a6c746	common_voice_ru_22112721.mp3	ноль	2	0	thirties	female		ru	Singleword Benchmark
95b93db933f91dbbb7ff107437ea7faac2d2c9919a8a99606c5a9315f7c2547e22dbcc40bb3fb5a2bb9ca817000ed6612778c0e08bf3e924bb8500ffb2a6c746	common_voice_ru_22112722.mp3	три	2	0	thirties	female		ru	Singleword Benchmark
95b93db933f91dbbb7ff107437ea7faac2d2c9919a8a99606c5a9315f7c2547e22dbcc40bb3fb5a2bb9ca817000ed6612778c0e08bf3e924bb8500ffb2a6c746	common_voice_ru_22112723.mp3	девять	2	0	thirties	female		ru	Singleword Benchmark
95b93db933f91dbbb7ff107437ea7faac2d2c9919a8a99606c5a9315f7c2547e22dbcc40bb3fb5a2bb9ca817000ed6612778c0e08bf3e924bb8500ffb2a6c746	common_voice_ru_22112724.mp3	Эй	2	0	thirties	female		ru	Singleword Benchmark
1673b7c94ae7e4f48435de4a64d7a83cd739729f0b5026bd6516ab2e4191eac42aa41db4b4c229891742b95ebd0f754baf33b9bfac3245a0d827637887b21d8c	common_voice_ru_21962131.mp3	девять	2	0	teens	female		ru	Singleword Benchmark
1673b7c94ae7e4f48435de4a64d7a83cd739729f0b5026bd6516ab2e4191eac42aa41db4b4c229891742b95ebd0f754baf33b9bfac3245a0d827637887b21d8c	common_voice_ru_21962133.mp3	четыре	2	0	teens	female		ru	Singleword Benchmark
1673b7c94ae7e4f48435de4a64d7a83cd739729f0b5026bd6516ab2e4191eac42aa41db4b4c229891742b95ebd0f754baf33b9bfac3245a0d827637887b21d8c	common_voice_ru_21962135.mp3	два	2	0	teens	female		ru	Singleword Benchmark
1673b7c94ae7e4f48435de4a64d7a83cd739729f0b5026bd6516ab2e4191eac42aa41db4b4c229891742b95ebd0f754baf33b9bfac3245a0d827637887b21d8c	common_voice_ru_21962138.mp3	пять	2	0	teens	female		ru	Singleword Benchmark
1673b7c94ae7e4f48435de4a64d7a83cd739729f0b5026bd6516ab2e4191eac42aa41db4b4c229891742b95ebd0f754baf33b9bfac3245a0d827637887b21d8c	common_voice_ru_21962139.mp3	семь	2	0	teens	female		ru	Singleword Benchmark
1673b7c94ae7e4f48435de4a64d7a83cd739729f0b5026bd6516ab2e4191eac42aa41db4b4c229891742b95ebd0f754baf33b9bfac3245a0d827637887b21d8c	common_voice_ru_21962163.mp3	да	2	1	teens	female		ru	Singleword Benchmark
1673b7c94ae7e4f48435de4a64d7a83cd739729f0b5026bd6516ab2e4191eac42aa41db4b4c229891742b95ebd0f754baf33b9bfac3245a0d827637887b21d8c	common_voice_ru_21962164.mp3	шесть	2	0	teens	female		ru	Singleword Benchmark
1673b7c94ae7e4f48435de4a64d7a83cd739729f0b5026bd6516ab2e4191eac42aa41db4b4c229891742b95ebd0f754baf33b9bfac3245a0d827637887b21d8c	common_voice_ru_21962165.mp3	ноль	2	0	teens	female		ru	Singleword Benchmark
1673b7c94ae7e4f48435de4a64d7a83cd739729f0b5026bd6516ab2e4191eac42aa41db4b4c229891742b95ebd0f754baf33b9bfac3245a0d827637887b21d8c	common_voice_ru_21962166.mp3	Firefox	2	0	teens	female		ru	Singleword Benchmark
1673b7c94ae7e4f48435de4a64d7a83cd739729f0b5026bd6516ab2e4191eac42aa41db4b4c229891742b95ebd0f754baf33b9bfac3245a0d827637887b21d8c	common_voice_ru_21962167.mp3	нет	3	1	teens	female		ru	Singleword Benchmark
1cf7a87befa085ed8bb571d851ff78ab9d11f90bb7e15996693ff8857a0ed5b7d857b3c63ac6bfb13447c211f4c4c5f11d12c4feef0c3683d64d2815d7f7fc0f	common_voice_ru_21973277.mp3	семь	2	1	teens	male		ru	Singleword Benchmark
1cf7a87befa085ed8bb571d851ff78ab9d11f90bb7e15996693ff8857a0ed5b7d857b3c63ac6bfb13447c211f4c4c5f11d12c4feef0c3683d64d2815d7f7fc0f	common_voice_ru_21973278.mp3	девять	2	0	teens	male		ru	Singleword Benchmark
1cf7a87befa085ed8bb571d851ff78ab9d11f90bb7e15996693ff8857a0ed5b7d857b3c63ac6bfb13447c211f4c4c5f11d12c4feef0c3683d64d2815d7f7fc0f	common_voice_ru_21973281.mp3	восемь	2	0	teens	male		ru	Singleword Benchmark
1cf7a87befa085ed8bb571d851ff78ab9d11f90bb7e15996693ff8857a0ed5b7d857b3c63ac6bfb13447c211f4c4c5f11d12c4feef0c3683d64d2815d7f7fc0f	common_voice_ru_21973290.mp3	один	2	1	teens	male		ru	Singleword Benchmark
1cf7a87befa085ed8bb571d851ff78ab9d11f90bb7e15996693ff8857a0ed5b7d857b3c63ac6bfb13447c211f4c4c5f11d12c4feef0c3683d64d2815d7f7fc0f	common_voice_ru_21973292.mp3	ноль	2	0	teens	male		ru	Singleword Benchmark
1cf7a87befa085ed8bb571d851ff78ab9d11f90bb7e15996693ff8857a0ed5b7d857b3c63ac6bfb13447c211f4c4c5f11d12c4feef0c3683d64d2815d7f7fc0f	common_voice_ru_21973294.mp3	пять	2	0	teens	male		ru	Singleword Benchmark
1cf7a87befa085ed8bb571d851ff78ab9d11f90bb7e15996693ff8857a0ed5b7d857b3c63ac6bfb13447c211f4c4c5f11d12c4feef0c3683d64d2815d7f7fc0f	common_voice_ru_21973295.mp3	да	2	1	teens	male		ru	Singleword Benchmark
1cf7a87befa085ed8bb571d851ff78ab9d11f90bb7e15996693ff8857a0ed5b7d857b3c63ac6bfb13447c211f4c4c5f11d12c4feef0c3683d64d2815d7f7fc0f	common_voice_ru_21973296.mp3	нет	2	0	teens	male		ru	Singleword Benchmark
1cf7a87befa085ed8bb571d851ff78ab9d11f90bb7e15996693ff8857a0ed5b7d857b3c63ac6bfb13447c211f4c4c5f11d12c4feef0c3683d64d2815d7f7fc0f	common_voice_ru_21973469.mp3	два	2	0	teens	male		ru	Singleword Benchmark
1cf7a87befa085ed8bb571d851ff78ab9d11f90bb7e15996693ff8857a0ed5b7d857b3c63ac6bfb13447c211f4c4c5f11d12c4feef0c3683d64d2815d7f7fc0f	common_voice_ru_21973470.mp3	шесть	2	0	teens	male		ru	Singleword Benchmark
23db6fb04a23ffe255472b0d79fe50e7571fe21be1c2dc09578f6e29ba6c4a2699122458864ac4955af019fb559ff4844819c430a04e51082fcdf2f4ca3b9538	common_voice_ru_22042692.mp3	девять	2	0				ru	Singleword Benchmark
23db6fb04a23ffe255472b0d79fe50e7571fe21be1c2dc09578f6e29ba6c4a2699122458864ac4955af019fb559ff4844819c430a04e51082fcdf2f4ca3b9538	common_voice_ru_22042694.mp3	четыре	2	1				ru	Singleword Benchmark
23db6fb04a23ffe255472b0d79fe50e7571fe21be1c2dc09578f6e29ba6c4a2699122458864ac4955af019fb559ff4844819c430a04e51082fcdf2f4ca3b9538	common_voice_ru_22042696.mp3	два	2	0				ru	Singleword Benchmark
23db6fb04a23ffe255472b0d79fe50e7571fe21be1c2dc09578f6e29ba6c4a2699122458864ac4955af019fb559ff4844819c430a04e51082fcdf2f4ca3b9538	common_voice_ru_22042698.mp3	один	2	0				ru	Singleword Benchmark
23db6fb04a23ffe255472b0d79fe50e7571fe21be1c2dc09578f6e29ba6c4a2699122458864ac4955af019fb559ff4844819c430a04e51082fcdf2f4ca3b9538	common_voice_ru_22042701.mp3	три	2	0				ru	Singleword Benchmark
23db6fb04a23ffe255472b0d79fe50e7571fe21be1c2dc09578f6e29ba6c4a2699122458864ac4955af019fb559ff4844819c430a04e51082fcdf2f4ca3b9538	common_voice_ru_22042724.mp3	Firefox	2	0				ru	Singleword Benchmark
23db6fb04a23ffe255472b0d79fe50e7571fe21be1c2dc09578f6e29ba6c4a2699122458864ac4955af019fb559ff4844819c430a04e51082fcdf2f4ca3b9538	common_voice_ru_22042726.mp3	шесть	2	0				ru	Singleword Benchmark
23db6fb04a23ffe255472b0d79fe50e7571fe21be1c2dc09578f6e29ba6c4a2699122458864ac4955af019fb559ff4844819c430a04e51082fcdf2f4ca3b9538	common_voice_ru_22042728.mp3	пять	2	0				ru	Singleword Benchmark
23db6fb04a23ffe255472b0d79fe50e7571fe21be1c2dc09578f6e29ba6c4a2699122458864ac4955af019fb559ff4844819c430a04e51082fcdf2f4ca3b9538	common_voice_ru_22042729.mp3	восемь	2	0				ru	Singleword Benchmark
23db6fb04a23ffe255472b0d79fe50e7571fe21be1c2dc09578f6e29ba6c4a2699122458864ac4955af019fb559ff4844819c430a04e51082fcdf2f4ca3b9538	common_voice_ru_22042731.mp3	семь	2	0				ru	Singleword Benchmark
2af494271e6b606bd270c1057afd42a66cf7de24dbc2887046f783ee1a25bfea837318ad9d3c2fd914918a34d7fb50e648dd72406758b47f710ebd1cb76f6182	common_voice_ru_22191535.mp3	три	2	0	thirties	male		ru	Singleword Benchmark
2af494271e6b606bd270c1057afd42a66cf7de24dbc2887046f783ee1a25bfea837318ad9d3c2fd914918a34d7fb50e648dd72406758b47f710ebd1cb76f6182	common_voice_ru_22191536.mp3	девять	2	1	thirties	male		ru	Singleword Benchmark
2af494271e6b606bd270c1057afd42a66cf7de24dbc2887046f783ee1a25bfea837318ad9d3c2fd914918a34d7fb50e648dd72406758b47f710ebd1cb76f6182	common_voice_ru_22191538.mp3	один	2	0	thirties	male		ru	Singleword Benchmark
2af494271e6b606bd270c1057afd42a66cf7de24dbc2887046f783ee1a25bfea837318ad9d3c2fd914918a34d7fb50e648dd72406758b47f710ebd1cb76f6182	common_voice_ru_22191539.mp3	ноль	2	0	thirties	male		ru	Singleword Benchmark
2af494271e6b606bd270c1057afd42a66cf7de24dbc2887046f783ee1a25bfea837318ad9d3c2fd914918a34d7fb50e648dd72406758b47f710ebd1cb76f6182	common_voice_ru_22191540.mp3	Эй	2	0	thirties	male		ru	Singleword Benchmark
2af494271e6b606bd270c1057afd42a66cf7de24dbc2887046f783ee1a25bfea837318ad9d3c2fd914918a34d7fb50e648dd72406758b47f710ebd1cb76f6182	common_voice_ru_22191546.mp3	пять	2	0	thirties	male		ru	Singleword Benchmark
2af494271e6b606bd270c1057afd42a66cf7de24dbc2887046f783ee1a25bfea837318ad9d3c2fd914918a34d7fb50e648dd72406758b47f710ebd1cb76f6182	common_voice_ru_22191550.mp3	восемь	2	0	thirties	male		ru	Singleword Benchmark
2af494271e6b606bd270c1057afd42a66cf7de24dbc2887046f783ee1a25bfea837318ad9d3c2fd914918a34d7fb50e648dd72406758b47f710ebd1cb76f6182	common_voice_ru_22191554.mp3	да	2	0	thirties	male		ru	Singleword Benchmark
2af494271e6b606bd270c1057afd42a66cf7de24dbc2887046f783ee1a25bfea837318ad9d3c2fd914918a34d7fb50e648dd72406758b47f710ebd1cb76f6182	common_voice_ru_22191557.mp3	семь	2	0	thirties	male		ru	Singleword Benchmark
2af494271e6b606bd270c1057afd42a66cf7de24dbc2887046f783ee1a25bfea837318ad9d3c2fd914918a34d7fb50e648dd72406758b47f710ebd1cb76f6182	common_voice_ru_22191568.mp3	четыре	2	0	thirties	male		ru	Singleword Benchmark
38d0900b6749a5c3c0bd5561d03784f63c381c6f1084394790adf0cedd8a44f80bf75daa5ae9badd9b00abf478205b51978bd3aa779ffde65f44693ef189caf6	common_voice_ru_22403164.mp3	ноль	2	0				ru	Singleword Benchmark
38d0900b6749a5c3c0bd5561d03784f63c381c6f1084394790adf0cedd8a44f80bf75daa5ae9badd9b00abf478205b51978bd3aa779ffde65f44693ef189caf6	common_voice_ru_22403165.mp3	четыре	2	0				ru	Singleword Benchmark
38d0900b6749a5c3c0bd5561d03784f63c381c6f1084394790adf0cedd8a44f80bf75daa5ae9badd9b00abf478205b51978bd3aa779ffde65f44693ef189caf6	common_voice_ru_22403166.mp3	Эй	2	0				ru	Singleword Benchmark
38d0900b6749a5c3c0bd5561d03784f63c381c6f1084394790adf0cedd8a44f80bf75daa5ae9badd9b00abf478205b51978bd3aa779ffde65f44693ef189caf6	common_voice_ru_22403167.mp3	семь	2	0				ru	Singleword Benchmark
38d0900b6749a5c3c0bd5561d03784f63c381c6f1084394790adf0cedd8a44f80bf75daa5ae9badd9b00abf478205b51978bd3aa779ffde65f44693ef189caf6	common_voice_ru_22403168.mp3	да	2	0				ru	Singleword Benchmark
38d0900b6749a5c3c0bd5561d03784f63c381c6f1084394790adf0cedd8a44f80bf75daa5ae9badd9b00abf478205b51978bd3aa779ffde65f44693ef189caf6	common_voice_ru_22403174.mp3	восемь	2	0				ru	Singleword Benchmark
38d0900b6749a5c3c0bd5561d03784f63c381c6f1084394790adf0cedd8a44f80bf75daa5ae9badd9b00abf478205b51978bd3aa779ffde65f44693ef189caf6	common_voice_ru_22403175.mp3	шесть	2	0				ru	Singleword Benchmark
38d0900b6749a5c3c0bd5561d03784f63c381c6f1084394790adf0cedd8a44f80bf75daa5ae9badd9b00abf478205b51978bd3aa779ffde65f44693ef189caf6	common_voice_ru_22403176.mp3	девять	2	0				ru	Singleword Benchmark
38d0900b6749a5c3c0bd5561d03784f63c381c6f1084394790adf0cedd8a44f80bf75daa5ae9badd9b00abf478205b51978bd3aa779ffde65f44693ef189caf6	common_voice_ru_22403177.mp3	пять	2	0				ru	Singleword Benchmark
38d0900b6749a5c3c0bd5561d03784f63c381c6f1084394790adf0cedd8a44f80bf75daa5ae9badd9b00abf478205b51978bd3aa779ffde65f44693ef189caf6	common_voice_ru_22403178.mp3	один	2	0				ru	Singleword Benchmark
461ae70c5be895a4e707fdce8b97e63866f3bbd525ea83da100374b214f792a52b7313a593db9607d3d771b9b93977b059d8ec57917d8cc6d766c5a33883f77f	common_voice_ru_21931641.mp3	три	2	0				ru	Singleword Benchmark
461ae70c5be895a4e707fdce8b97e63866f3bbd525ea83da100374b214f792a52b7313a593db9607d3d771b9b93977b059d8ec57917d8cc6d766c5a33883f77f	common_voice_ru_21931642.mp3	да	2	0				ru	Singleword Benchmark
461ae70c5be895a4e707fdce8b97e63866f3bbd525ea83da100374b214f792a52b7313a593db9607d3d771b9b93977b059d8ec57917d8cc6d766c5a33883f77f	common_voice_ru_21931643.mp3	два	2	0				ru	Singleword Benchmark
461ae70c5be895a4e707fdce8b97e63866f3bbd525ea83da100374b214f792a52b7313a593db9607d3d771b9b93977b059d8ec57917d8cc6d766c5a33883f77f	common_voice_ru_21931644.mp3	семь	2	0				ru	Singleword Benchmark
461ae70c5be895a4e707fdce8b97e63866f3bbd525ea83da100374b214f792a52b7313a593db9607d3d771b9b93977b059d8ec57917d8cc6d766c5a33883f77f	common_voice_ru_21931645.mp3	шесть	2	0				ru	Singleword Benchmark
461ae70c5be895a4e707fdce8b97e63866f3bbd525ea83da100374b214f792a52b7313a593db9607d3d771b9b93977b059d8ec57917d8cc6d766c5a33883f77f	common_voice_ru_21931656.mp3	девять	2	1				ru	Singleword Benchmark
461ae70c5be895a4e707fdce8b97e63866f3bbd525ea83da100374b214f792a52b7313a593db9607d3d771b9b93977b059d8ec57917d8cc6d766c5a33883f77f	common_voice_ru_21931657.mp3	нет	2	0				ru	Singleword Benchmark
461ae70c5be895a4e707fdce8b97e63866f3bbd525ea83da100374b214f792a52b7313a593db9607d3d771b9b93977b059d8ec57917d8cc6d766c5a33883f77f	common_voice_ru_21931658.mp3	ноль	2	0				ru	Singleword Benchmark
461ae70c5be895a4e707fdce8b97e63866f3bbd525ea83da100374b214f792a52b7313a593db9607d3d771b9b93977b059d8ec57917d8cc6d766c5a33883f77f	common_voice_ru_21931659.mp3	четыре	2	0				ru	Singleword Benchmark
461ae70c5be895a4e707fdce8b97e63866f3bbd525ea83da100374b214f792a52b7313a593db9607d3d771b9b93977b059d8ec57917d8cc6d766c5a33883f77f	common_voice_ru_21931660.mp3	пять	2	0				ru	Singleword Benchmark
4951d5f9245f471d286afe25405f9906183f856d7ce576939a698b17d522d7d9a76aaaea7bbd0751fa6fe5b639ecac1275c0443f44967822dab905d7961ff45a	common_voice_ru_22440694.mp3	пять	2	0				ru	Singleword Benchmark
4951d5f9245f471d286afe25405f9906183f856d7ce576939a698b17d522d7d9a76aaaea7bbd0751fa6fe5b639ecac1275c0443f44967822dab905d7961ff45a	common_voice_ru_22440695.mp3	нет	2	0				ru	Singleword Benchmark
4951d5f9245f471d286afe25405f9906183f856d7ce576939a698b17d522d7d9a76aaaea7bbd0751fa6fe5b639ecac1275c0443f44967822dab905d7961ff45a	common_voice_ru_22440696.mp3	Firefox	2	0				ru	Singleword Benchmark
4951d5f9245f471d286afe25405f9906183f856d7ce576939a698b17d522d7d9a76aaaea7bbd0751fa6fe5b639ecac1275c0443f44967822dab905d7961ff45a	common_voice_ru_22440697.mp3	три	2	0				ru	Singleword Benchmark
4951d5f9245f471d286afe25405f9906183f856d7ce576939a698b17d522d7d9a76aaaea7bbd0751fa6fe5b639ecac1275c0443f44967822dab905d7961ff45a	common_voice_ru_22440698.mp3	Эй	2	1				ru	Singleword Benchmark
4951d5f9245f471d286afe25405f9906183f856d7ce576939a698b17d522d7d9a76aaaea7bbd0751fa6fe5b639ecac1275c0443f44967822dab905d7961ff45a	common_voice_ru_22440699.mp3	два	2	0				ru	Singleword Benchmark
4951d5f9245f471d286afe25405f9906183f856d7ce576939a698b17d522d7d9a76aaaea7bbd0751fa6fe5b639ecac1275c0443f44967822dab905d7961ff45a	common_voice_ru_22440700.mp3	девять	2	0				ru	Singleword Benchmark
4951d5f9245f471d286afe25405f9906183f856d7ce576939a698b17d522d7d9a76aaaea7bbd0751fa6fe5b639ecac1275c0443f44967822dab905d7961ff45a	common_voice_ru_22440701.mp3	ноль	2	0				ru	Singleword Benchmark
4951d5f9245f471d286afe25405f9906183f856d7ce576939a698b17d522d7d9a76aaaea7bbd0751fa6fe5b639ecac1275c0443f44967822dab905d7961ff45a	common_voice_ru_22440702.mp3	один	2	0				ru	Singleword Benchmark
4951d5f9245f471d286afe25405f9906183f856d7ce576939a698b17d522d7d9a76aaaea7bbd0751fa6fe5b639ecac1275c0443f44967822dab905d7961ff45a	common_voice_ru_22440703.mp3	шесть	2	0				ru	Singleword Benchmark
60f13ec9917fb98d58762b3c0ec11d457d67087a4f3d289ce1ef55a207d89a9d62ccd61a48b47d8390d536f1762b7450d0d031146fe0dcf127a9ff487887d925	common_voice_ru_22041883.mp3	два	2	0				ru	Singleword Benchmark
60f13ec9917fb98d58762b3c0ec11d457d67087a4f3d289ce1ef55a207d89a9d62ccd61a48b47d8390d536f1762b7450d0d031146fe0dcf127a9ff487887d925	common_voice_ru_22041884.mp3	Firefox	2	0				ru	Singleword Benchmark
60f13ec9917fb98d58762b3c0ec11d457d67087a4f3d289ce1ef55a207d89a9d62ccd61a48b47d8390d536f1762b7450d0d031146fe0dcf127a9ff487887d925	common_voice_ru_22041885.mp3	восемь	2	1				ru	Singleword Benchmark
60f13ec9917fb98d58762b3c0ec11d457d67087a4f3d289ce1ef55a207d89a9d62ccd61a48b47d8390d536f1762b7450d0d031146fe0dcf127a9ff487887d925	common_voice_ru_22041886.mp3	да	2	0				ru	Singleword Benchmark
60f13ec9917fb98d58762b3c0ec11d457d67087a4f3d289ce1ef55a207d89a9d62ccd61a48b47d8390d536f1762b7450d0d031146fe0dcf127a9ff487887d925	common_voice_ru_22041887.mp3	ноль	2	0				ru	Singleword Benchmark
60f13ec9917fb98d58762b3c0ec11d457d67087a4f3d289ce1ef55a207d89a9d62ccd61a48b47d8390d536f1762b7450d0d031146fe0dcf127a9ff487887d925	common_voice_ru_22095804.mp3	три	3	0				ru	Singleword Benchmark
60f13ec9917fb98d58762b3c0ec11d457d67087a4f3d289ce1ef55a207d89a9d62ccd61a48b47d8390d536f1762b7450d0d031146fe0dcf127a9ff487887d925	common_voice_ru_22095805.mp3	нет	2	0				ru	Singleword Benchmark
60f13ec9917fb98d58762b3c0ec11d457d67087a4f3d289ce1ef55a207d89a9d62ccd61a48b47d8390d536f1762b7450d0d031146fe0dcf127a9ff487887d925	common_voice_ru_22095806.mp3	шесть	2	0				ru	Singleword Benchmark
60f13ec9917fb98d58762b3c0ec11d457d67087a4f3d289ce1ef55a207d89a9d62ccd61a48b47d8390d536f1762b7450d0d031146fe0dcf127a9ff487887d925	common_voice_ru_22095807.mp3	семь	2	0				ru	Singleword Benchmark
60f13ec9917fb98d58762b3c0ec11d457d67087a4f3d289ce1ef55a207d89a9d62ccd61a48b47d8390d536f1762b7450d0d031146fe0dcf127a9ff487887d925	common_voice_ru_22095808.mp3	четыре	2	0				ru	Singleword Benchmark
673d3271f60ddb5d7e5c83dbd5575736c139bd74ccd717d70183f7d87e6cf53e055e2e1b7ed0d06c54bd8c162ea274cbf60064029d35dfe46d7dc1d6f458f58f	common_voice_ru_21963468.mp3	ноль	2	0				ru	Singleword Benchmark
673d3271f60ddb5d7e5c83dbd5575736c139bd74ccd717d70183f7d87e6cf53e055e2e1b7ed0d06c54bd8c162ea274cbf60064029d35dfe46d7dc1d6f458f58f	common_voice_ru_21963469.mp3	девять	2	0				ru	Singleword Benchmark
673d3271f60ddb5d7e5c83dbd5575736c139bd74ccd717d70183f7d87e6cf53e055e2e1b7ed0d06c54bd8c162ea274cbf60064029d35dfe46d7dc1d6f458f58f	common_voice_ru_21963470.mp3	нет	2	1				ru	Singleword Benchmark
673d3271f60ddb5d7e5c83dbd5575736c139bd74ccd717d70183f7d87e6cf53e055e2e1b7ed0d06c54bd8c162ea274cbf60064029d35dfe46d7dc1d6f458f58f	common_voice_ru_21963471.mp3	восемь	2	0				ru	Singleword Benchmark
673d3271f60ddb5d7e5c83dbd5575736c139bd74ccd717d70183f7d87e6cf53e055e2e1b7ed0d06c54bd8c162ea274cbf60064029d35dfe46d7dc1d6f458f58f	common_voice_ru_21963472.mp3	семь	2	1				ru	Singleword Benchmark
673d3271f60ddb5d7e5c83dbd5575736c139bd74ccd717d70183f7d87e6cf53e055e2e1b7ed0d06c54bd8c162ea274cbf60064029d35dfe46d7dc1d6f458f58f	common_voice_ru_21963608.mp3	Firefox	3	0				ru	Singleword Benchmark
673d3271f60ddb5d7e5c83dbd5575736c139bd74ccd717d70183f7d87e6cf53e055e2e1b7ed0d06c54bd8c162ea274cbf60064029d35dfe46d7dc1d6f458f58f	common_voice_ru_21963611.mp3	один	2	0				ru	Singleword Benchmark
673d3271f60ddb5d7e5c83dbd5575736c139bd74ccd717d70183f7d87e6cf53e055e2e1b7ed0d06c54bd8c162ea274cbf60064029d35dfe46d7dc1d6f458f58f	common_voice_ru_21963617.mp3	пять	2	0				ru	Singleword Benchmark
673d3271f60ddb5d7e5c83dbd5575736c139bd74ccd717d70183f7d87e6cf53e055e2e1b7ed0d06c54bd8c162ea274cbf60064029d35dfe46d7dc1d6f458f58f	common_voice_ru_21963621.mp3	шесть	2	0				ru	Singleword Benchmark
673d3271f60ddb5d7e5c83dbd5575736c139bd74ccd717d70183f7d87e6cf53e055e2e1b7ed0d06c54bd8c162ea274cbf60064029d35dfe46d7dc1d6f458f58f	common_voice_ru_21963622.mp3	да	2	0				ru	Singleword Benchmark
78b1cca1ebc1acc778d8d5095f9595e9170ec91f294c106fd137331d578400652713596d8b84ea04ab5c5abf822e91b21723dcd2d5a768cac983f0b85e268be8	common_voice_ru_21917013.mp3	семь	2	0				ru	Singleword Benchmark
78b1cca1ebc1acc778d8d5095f9595e9170ec91f294c106fd137331d578400652713596d8b84ea04ab5c5abf822e91b21723dcd2d5a768cac983f0b85e268be8	common_voice_ru_21917014.mp3	пять	2	1				ru	Singleword Benchmark
78b1cca1ebc1acc778d8d5095f9595e9170ec91f294c106fd137331d578400652713596d8b84ea04ab5c5abf822e91b21723dcd2d5a768cac983f0b85e268be8	common_voice_ru_21917015.mp3	нет	2	0				ru	Singleword Benchmark
78b1cca1ebc1acc778d8d5095f9595e9170ec91f294c106fd137331d578400652713596d8b84ea04ab5c5abf822e91b21723dcd2d5a768cac983f0b85e268be8	common_voice_ru_21917016.mp3	ноль	2	0				ru	Singleword Benchmark
78b1cca1ebc1acc778d8d5095f9595e9170ec91f294c106fd137331d578400652713596d8b84ea04ab5c5abf822e91b21723dcd2d5a768cac983f0b85e268be8	common_voice_ru_21917017.mp3	шесть	2	0				ru	Singleword Benchmark
78b1cca1ebc1acc778d8d5095f9595e9170ec91f294c106fd137331d578400652713596d8b84ea04ab5c5abf822e91b21723dcd2d5a768cac983f0b85e268be8	common_voice_ru_21917018.mp3	два	2	0				ru	Singleword Benchmark
78b1cca1ebc1acc778d8d5095f9595e9170ec91f294c106fd137331d578400652713596d8b84ea04ab5c5abf822e91b21723dcd2d5a768cac983f0b85e268be8	common_voice_ru_21917019.mp3	Firefox	2	1				ru	Singleword Benchmark
78b1cca1ebc1acc778d8d5095f9595e9170ec91f294c106fd137331d578400652713596d8b84ea04ab5c5abf822e91b21723dcd2d5a768cac983f0b85e268be8	common_voice_ru_21917020.mp3	один	2	0				ru	Singleword Benchmark
78b1cca1ebc1acc778d8d5095f9595e9170ec91f294c106fd137331d578400652713596d8b84ea04ab5c5abf822e91b21723dcd2d5a768cac983f0b85e268be8	common_voice_ru_21917021.mp3	девять	2	0				ru	Singleword Benchmark
78b1cca1ebc1acc778d8d5095f9595e9170ec91f294c106fd137331d578400652713596d8b84ea04ab5c5abf822e91b21723dcd2d5a768cac983f0b85e268be8	common_voice_ru_21917022.mp3	да	2	0				ru	Singleword Benchmark
99f8527256da5b6fd4022697b350b40f32532376f73f1c60d21ae618120ed28d1fb96920aa89f3c6b89c7793ac5da441f9f40e36fae9f3644eb960af677e0e05	common_voice_ru_22498386.mp3	один	2	0	twenties	male		ru	Singleword Benchmark
99f8527256da5b6fd4022697b350b40f32532376f73f1c60d21ae618120ed28d1fb96920aa89f3c6b89c7793ac5da441f9f40e36fae9f3644eb960af677e0e05	common_voice_ru_22498387.mp3	два	2	0	twenties	male		ru	Singleword Benchmark
99f8527256da5b6fd4022697b350b40f32532376f73f1c60d21ae618120ed28d1fb96920aa89f3c6b89c7793ac5da441f9f40e36fae9f3644eb960af677e0e05	common_voice_ru_22498388.mp3	нет	2	0	twenties	male		ru	Singleword Benchmark
99f8527256da5b6fd4022697b350b40f32532376f73f1c60d21ae618120ed28d1fb96920aa89f3c6b89c7793ac5da441f9f40e36fae9f3644eb960af677e0e05	common_voice_ru_22498390.mp3	да	2	1	twenties	male		ru	Singleword Benchmark
99f8527256da5b6fd4022697b350b40f32532376f73f1c60d21ae618120ed28d1fb96920aa89f3c6b89c7793ac5da441f9f40e36fae9f3644eb960af677e0e05	common_voice_ru_22498391.mp3	восемь	2	0	twenties	male		ru	Singleword Benchmark
99f8527256da5b6fd4022697b350b40f32532376f73f1c60d21ae618120ed28d1fb96920aa89f3c6b89c7793ac5da441f9f40e36fae9f3644eb960af677e0e05	common_voice_ru_22498401.mp3	три	2	0	twenties	male		ru	Singleword Benchmark
99f8527256da5b6fd4022697b350b40f32532376f73f1c60d21ae618120ed28d1fb96920aa89f3c6b89c7793ac5da441f9f40e36fae9f3644eb960af677e0e05	common_voice_ru_22498402.mp3	Firefox	2	0	twenties	male		ru	Singleword Benchmark
